Employee_ID,First Name,Last Name,Gender,State,City,Education Level,Birthdate,Hiredate,Termdate,Department,Job Title,Salary,Performance Rating
00-24508768,Shannon,Walton,Male,Maharashtra,Mumbai,Bachelor,22/04/1973,22/11/2020,19/09/2024,Customer Service,Help Desk Technician,80985,Good
00-60372847,Dana,Cannon,Female,Maharashtra,Mumbai,Bachelor,05/09/2002,22/07/2019,11/04/2023,Sales,Sales Representative,60065,Good
00-20200074,Todd,Allen,Male,Maharashtra,Pune,High School,08/06/1963,19/06/2020,16/12/2020,Operations,Inventory Specialist,70269,Satisfactory
00-23676961,Chris,Mitchell,Male,Maharashtra,Nagpur,High School,28/12/1983,16/04/2022,13/10/2022,Customer Service,Support Specialist,60868,Excellent
00-90585882,Matthew,Orozco,Male,Maharashtra,Mumbai,Bachelor,25/02/1987,01/02/2023,31/07/2023,Customer Service,Customer Service Representative,63871,Good
00-15512205,Devon,Hall,Male,Maharashtra,Nagpur,Master,01/11/1998,27/09/2018,22/09/2021,Sales,Sales Specialist,68862,Excellent
00-59737181,Eric,Lewis,Male,Maharashtra,Pune,Bachelor,27/06/1967,10/06/2016,29/06/2017,Sales,Sales Representative,80074,Good
00-11698142,Rick,Daniels,Female,Maharashtra,Nagpur,Bachelor,23/07/1990,11/06/2023,08/12/2023,Sales,Sales Representative,65634,Good
00-68186525,Bryan,Wall,Female,Maharashtra,Pune,Bachelor,13/04/1983,31/05/2024,27/11/2024,Customer Service,Help Desk Technician,78330,Good
00-71705170,Rebecca,Silva,Male,Delhi,Dwarka,Bachelor,24/09/2000,28/09/2022,27/03/2023,Operations,Logistics Coordinator,59889,Good
00-80027662,Andrew,Gilmore,Male,Maharashtra,Pune,Bachelor,10/02/1981,11/08/2024,07/02/2025,Sales,Sales Representative,81781,Excellent
00-82232344,Omar,Smith,Female,Karnataka,Bangalore,Bachelor,04/12/1970,17/05/2023,13/11/2023,Sales,Sales Representative,60036,Good
00-89520597,Kenneth,Price,Female,Maharashtra,Pune,Master,27/08/1994,13/12/2017,26/05/2022,IT,Software Developer,92491,Needs Improvement
00-21631697,Stephanie,Barnes,Male,Maharashtra,Mumbai,Bachelor,28/05/1965,18/10/2017,20/12/2021,Customer Service,Support Specialist,71406,Good
00-72372114,Jessica,Marsh,Female,Maharashtra,Pune,Bachelor,30/10/1986,14/12/2020,12/06/2021,Sales,Sales Representative,64253,Satisfactory
00-55150390,Jeffrey,Robinson,Male,Tamil Nadu,Chennai,Bachelor,15/04/1975,19/06/2015,04/01/2018,Customer Service,Customer Service Representative,67630,Needs Improvement
00-75437844,Todd,Price,Male,West Bengal,Siliguri,Bachelor,09/03/1991,17/09/2017,30/05/2019,Marketing,Content Creator,62427,Good
00-47535126,Erin,Powell,Male,Andhra Pradesh,Vijayawada,Bachelor,02/10/1989,06/03/2023,02/09/2023,Customer Service,Customer Service Representative,69626,Satisfactory
00-84597009,Mary,Calhoun,Male,Maharashtra,Pune,Bachelor,29/10/1960,30/08/2015,14/11/2021,Customer Service,Customer Service Representative,75579,Good
00-42394260,Amanda,Meadows,Female,Maharashtra,Nagpur,High School,21/06/1990,18/08/2022,14/02/2023,Customer Service,Customer Service Representative,59083,Excellent
00-42255732,Anne,Johnson,Male,Maharashtra,Nagpur,Bachelor,30/07/1993,07/09/2022,03/09/2023,Marketing,Marketing Coordinator,77196,Excellent
00-75876924,Roy,Camacho,Male,Maharashtra,Nagpur,High School,23/01/1995,12/03/2019,05/04/2023,Operations,Inventory Specialist,54878,Good
00-49491631,Brent,Gray,Female,Maharashtra,Nagpur,Bachelor,29/11/1987,24/03/2017,21/09/2022,Operations,Logistics Coordinator,56621,Excellent
00-51098277,Shawn,Rogers,Male,Delhi,Dwarka,Bachelor,24/08/1995,08/12/2022,06/06/2023,Sales,Sales Representative,75373,Good
00-84285882,Nicholas,Walton,Female,Maharashtra,Mumbai,Bachelor,29/04/1971,19/11/2020,11/11/2021,Operations,Logistics Coordinator,55589,Satisfactory
00-83871890,Robert,Conley,Female,Andhra Pradesh,Visakhapatnam,Bachelor,21/12/1998,02/07/2018,29/12/2018,Finance,Accounts Payable Specialist,63597,Needs Improvement
00-46361787,Andrew,Ryan,Male,Maharashtra,Pune,Bachelor,06/08/1997,16/05/2018,06/04/2024,Customer Service,Help Desk Technician,61211,Good
00-35848226,Jeffrey,Jones,Female,Maharashtra,Nagpur,PhD,10/11/1962,11/09/2018,02/03/2021,Sales,Sales Specialist,99833,Good
00-34850391,Billy,Johnson,Female,Maharashtra,Pune,Bachelor,08/08/1987,07/04/2017,20/08/2019,Finance,Accountant,85234,Excellent
00-47111151,James,Smith,Female,Maharashtra,Mumbai,Master,25/06/2002,01/03/2022,28/08/2022,Operations,Operations Analyst,83771,Good
00-47983442,John,Wells,Male,Maharashtra,Mumbai,Bachelor,01/12/1992,14/02/2024,12/08/2024,Sales,Sales Specialist,75147,Good
00-40532273,Anne,Robinson,Female,Maharashtra,Nagpur,Bachelor,20/09/1961,29/09/2018,28/03/2019,Operations,Logistics Coordinator,62455,Good
00-81690398,Jonathan,Wood,Male,Delhi,Delhi,Bachelor,13/08/1977,23/08/2016,06/12/2019,Operations,Logistics Coordinator,67835,Good
00-84270583,Catherine,Adkins,Female,Uttar Pradesh,Varanasi,Master,06/11/1995,14/02/2017,19/07/2023,Sales,Sales Consultant,86179,Good
00-75884623,Kimberly,Martin,Female,Tamil Nadu,Madurai,High School,15/11/1991,30/04/2016,12/05/2017,Customer Service,Help Desk Technician,57120,Good
00-48163378,Daniel,Johnson,Male,Maharashtra,Mumbai,High School,28/06/1980,02/05/2019,29/10/2019,IT,IT Support Specialist,65456,Satisfactory
00-34744872,Barbara,Odonnell,Male,Gujarat,Surat,High School,10/12/2001,25/05/2024,21/11/2024,Customer Service,Customer Service Representative,58743,Good
00-74119726,Randy,Espinoza,Female,Maharashtra,Pune,Bachelor,26/11/1999,30/01/2016,08/08/2018,Sales,Sales Representative,72655,Satisfactory
00-76001106,Brittany,Rivas,Female,Maharashtra,Nagpur,Bachelor,27/05/2004,04/04/2016,10/09/2023,Customer Service,Help Desk Technician,62325,Needs Improvement
00-17195288,Curtis,Barton,Female,Maharashtra,Mumbai,Bachelor,16/06/1983,27/11/2017,26/05/2018,Customer Service,Help Desk Technician,77749,Excellent
00-21432787,Gabrielle,Trujillo,Male,Maharashtra,Nagpur,Bachelor,14/10/1994,05/11/2024,04/05/2025,Operations,Inventory Specialist,58604,Good
00-65857931,Tonya,Patton,Female,Maharashtra,Nagpur,Bachelor,03/10/1961,15/05/2021,16/11/2021,Customer Service,Support Specialist,62368,Good
00-80138498,Amanda,Stanley,Male,Karnataka,Mysore,High School,18/03/1987,27/01/2018,14/09/2024,Customer Service,Help Desk Technician,69182,Satisfactory
00-88990506,William,Peterson,Female,Maharashtra,Nagpur,Bachelor,07/09/1973,25/11/2024,24/05/2025,Operations,Logistics Coordinator,59005,Satisfactory
00-93352876,Robert,Henry,Male,Maharashtra,Nagpur,Bachelor,30/12/1988,17/06/2016,14/05/2021,Marketing,Marketing Coordinator,74738,Satisfactory
00-37888820,Susan,Reid,Male,Maharashtra,Nagpur,Master,25/03/1987,18/11/2021,17/05/2022,Marketing,Marketing Manager,92887,Excellent
00-20896797,Steve,Hernandez,Male,Maharashtra,Mumbai,Bachelor,11/06/1999,10/03/2017,06/09/2017,Customer Service,Customer Service Representative,69540,Needs Improvement
00-20075036,Jessica,Sheppard,Female,Maharashtra,Mumbai,Bachelor,16/11/1990,15/04/2017,09/10/2020,Sales,Sales Representative,64289,Satisfactory
00-89699989,Christina,Gillespie,Male,Maharashtra,Pune,Bachelor,04/10/1990,28/10/2019,15/10/2021,Operations,Logistics Coordinator,63324,Good
00-48668783,Timothy,Graham,Female,Maharashtra,Nagpur,Bachelor,19/01/1995,11/10/2022,04/12/2023,Operations,Inventory Specialist,57269,Satisfactory
00-70939053,Brittany,Morris,Male,Tamil Nadu,Chennai,High School,04/10/1985,05/04/2016,21/10/2021,Customer Service,Customer Service Representative,62539,Satisfactory
00-93893865,Mariah,Miller,Female,Maharashtra,Pune,Bachelor,14/08/1972,08/12/2020,11/06/2022,Sales,Sales Representative,64184,Needs Improvement
00-25405014,Shannon,Christensen,Female,Maharashtra,Nagpur,High School,04/10/1995,09/08/2020,28/10/2023,Marketing,SEO Specialist,74876,Needs Improvement
00-45652586,Cheryl,Gray,Female,Maharashtra,Mumbai,Bachelor,02/04/1995,12/01/2023,20/04/2024,Sales,Sales Representative,68772,Excellent
00-32269779,Troy,Nguyen,Male,Maharashtra,Mumbai,Bachelor,24/12/1997,09/07/2023,05/01/2024,Operations,Operations Analyst,72446,Good
00-86397676,Jason,Salinas,Female,West Bengal,Siliguri,Bachelor,30/12/1975,12/05/2024,08/11/2024,Operations,Logistics Coordinator,52743,Excellent
00-72907576,Joshua,Carlson,Male,West Bengal,Kolkata,Bachelor,22/03/1989,08/12/2022,06/06/2023,Sales,Sales Representative,67752,Good
00-46540265,Joshua,Smith,Female,Maharashtra,Mumbai,Bachelor,11/08/1996,15/03/2020,17/11/2023,Sales,Sales Representative,65226,Satisfactory
00-20796722,Christopher,Cortez,Male,Maharashtra,Mumbai,Master,06/01/1978,08/07/2020,18/01/2021,IT,System Administrator,99010,Good
00-53261270,Angela,Allen,Male,Maharashtra,Pune,Bachelor,24/03/1989,04/07/2021,31/12/2021,Customer Service,Support Specialist,65019,Good
00-40725714,Debbie,Henry,Male,Maharashtra,Pune,Master,25/10/1990,03/11/2024,02/05/2025,Sales,Sales Consultant,93044,Excellent
00-12784407,Andre,Phillips,Male,Andhra Pradesh,Vijayawada,Bachelor,16/08/1967,06/06/2024,03/12/2024,Operations,Logistics Coordinator,64450,Good
00-46173157,Heather,Torres,Male,Maharashtra,Pune,Bachelor,04/01/1998,13/08/2020,12/08/2022,Operations,Inventory Specialist,63734,Good
00-79654147,Miguel,Tran,Male,Maharashtra,Pune,Bachelor,21/01/1992,14/05/2022,10/11/2022,Operations,Inventory Specialist,68600,Good
00-88561612,Ronald,Reese,Female,Maharashtra,Nagpur,Bachelor,11/11/1995,09/05/2019,05/11/2019,Operations,Logistics Coordinator,54061,Excellent
00-73083727,Michael,Chavez,Male,Maharashtra,Mumbai,Bachelor,11/11/2004,30/04/2018,27/10/2018,Operations,Logistics Coordinator,63547,Satisfactory
00-99943797,John,Martinez,Male,Maharashtra,Pune,Master,04/03/1973,15/03/2016,21/03/2021,Sales,Sales Specialist,58734,Good
00-65250068,Leslie,Newton,Female,Uttar Pradesh,Lucknow,Bachelor,12/08/1979,24/10/2022,22/04/2023,Operations,Logistics Coordinator,62089,Good
00-63747791,Hannah,Lee,Male,Andhra Pradesh,Visakhapatnam,Bachelor,14/04/1982,14/10/2023,11/04/2024,Customer Service,Support Specialist,71307,Excellent
00-71045700,Todd,Hardy,Female,Maharashtra,Mumbai,High School,20/03/1991,22/10/2016,16/11/2018,Operations,Inventory Specialist,60783,Excellent
00-25558733,Alicia,Campbell,Female,Uttar Pradesh,Lucknow,High School,25/04/2001,09/02/2024,07/08/2024,Customer Service,Help Desk Technician,72769,Good
00-79067939,Marissa,Phillips,Male,Maharashtra,Mumbai,Bachelor,13/06/1992,21/05/2023,04/03/2024,Operations,Logistics Coordinator,71969,Good
00-82825679,Harry,Smith,Male,Karnataka,Bangalore,Master,11/04/1989,27/07/2019,23/01/2020,Operations,Operations Analyst,65869,Good
00-79583757,David,Williams,Female,Maharashtra,Pune,Bachelor,05/02/1994,22/01/2018,22/03/2020,IT,IT Support Specialist,60092,Good
00-69329732,Angela,Terry,Male,Maharashtra,Pune,Bachelor,08/07/1978,19/02/2022,18/08/2022,Operations,Logistics Coordinator,65553,Good
00-83715012,Dana,Mullins,Female,Maharashtra,Mumbai,Bachelor,02/01/1997,09/02/2017,28/11/2020,Sales,Sales Representative,59317,Satisfactory
00-75056916,Monique,Andrews,Female,Maharashtra,Mumbai,Master,06/08/1961,01/07/2016,20/01/2022,Customer Service,Customer Service Manager,74150,Satisfactory
00-42117961,Timothy,Peterson,Male,Andhra Pradesh,Visakhapatnam,Master,07/08/1993,20/01/2022,19/07/2022,IT,Software Developer,96703,Satisfactory
00-11835355,Johnny,Hensley,Male,Andhra Pradesh,Vijayawada,Master,02/06/2003,14/02/2020,07/11/2021,IT,Software Developer,86262,Good
00-25228493,Lynn,Morales,Male,Andhra Pradesh,Vijayawada,Bachelor,04/07/1990,29/01/2019,03/11/2019,Customer Service,Customer Service Representative,60337,Excellent
00-30665654,Barbara,Parks,Female,Maharashtra,Nagpur,Master,15/08/1986,28/02/2020,26/08/2020,Sales,Sales Consultant,87647,Good
00-78299645,Edward,Hart,Female,Maharashtra,Pune,Bachelor,29/10/1981,28/04/2022,25/10/2022,IT,System Administrator,79809,Needs Improvement
00-74759996,Christopher,Wright,Male,Maharashtra,Pune,Bachelor,14/05/1976,04/08/2024,31/01/2025,Finance,Accounts Payable Specialist,68546,Good
00-83989546,Kathy,Obrien,Male,Gujarat,Ahmedabad,Bachelor,11/10/1979,04/11/2017,15/07/2021,Sales,Sales Consultant,80794,Satisfactory
00-78214937,Christine,Rowe,Male,Maharashtra,Mumbai,High School,09/12/1990,28/05/2022,24/11/2022,Customer Service,Support Specialist,60106,Good
00-19369750,Shannon,Ramos,Female,Maharashtra,Nagpur,Bachelor,03/07/1994,01/12/2017,23/04/2019,Finance,Accountant,76016,Good
00-78147397,Brianna,Patterson,Female,Tamil Nadu,Chennai,High School,27/07/1990,09/08/2017,05/02/2018,Customer Service,Support Specialist,61430,Needs Improvement
00-50071487,Christine,Lynch,Male,Maharashtra,Nagpur,Bachelor,07/01/1994,15/10/2023,12/04/2024,Operations,Inventory Specialist,66338,Good
00-75718414,Cory,Farmer,Female,Tamil Nadu,Coimbatore,High School,27/06/1996,31/08/2023,27/02/2024,Customer Service,Support Specialist,61811,Good
00-75007200,Jason,Guerrero,Female,Maharashtra,Nagpur,Bachelor,25/09/1985,02/03/2018,06/05/2021,Marketing,Marketing Coordinator,61289,Good
00-82937948,John,Arnold,Male,Maharashtra,Mumbai,Bachelor,31/07/1967,02/03/2018,02/07/2020,IT,Software Developer,92902,Good
00-35320492,Aaron,Hayes,Female,Maharashtra,Nagpur,Bachelor,03/08/1999,18/08/2024,14/02/2025,Sales,Sales Specialist,77996,Good
00-61401477,Terry,Johnson,Female,Maharashtra,Nagpur,Bachelor,27/01/1975,22/04/2017,30/06/2018,Marketing,Content Creator,62677,Satisfactory
00-52704903,Jasmine,Warner,Male,Maharashtra,Nagpur,High School,14/09/1983,26/06/2022,23/12/2022,Customer Service,Customer Service Representative,63499,Good
00-61167978,Charles,Hall,Male,Maharashtra,Pune,High School,24/06/2002,13/04/2018,02/01/2024,Operations,Inventory Specialist,57511,Satisfactory
00-97512508,Kristin,Weber,Female,Tamil Nadu,Madurai,Bachelor,08/05/1973,13/09/2024,12/03/2025,Finance,Accountant,67471,Good
00-26944487,Linda,Gonzalez,Male,Maharashtra,Pune,Bachelor,25/05/1974,14/02/2020,12/08/2020,Sales,Sales Consultant,80020,Excellent
00-23470708,Amy,Holland,Male,West Bengal,Durgapur,High School,27/11/1961,19/12/2023,16/06/2024,Marketing,Content Creator,63299,Satisfactory
00-80591959,Joseph,Thomas,Male,Maharashtra,Mumbai,Master,22/08/1983,24/01/2024,22/07/2024,Operations,Operations Analyst,71229,Satisfactory
00-29348212,Gabriel,Parker,Female,West Bengal,Durgapur,Bachelor,13/04/1972,18/10/2019,15/04/2020,Operations,Operations Analyst,82208,Excellent
00-20043277,Madison,Morse,Female,Maharashtra,Mumbai,Bachelor,25/07/1974,20/06/2019,17/12/2019,Operations,Inventory Specialist,60145,Excellent
00-93652460,David,Barker,Male,Maharashtra,Pune,Bachelor,03/05/1992,29/09/2022,01/03/2024,Operations,Logistics Coordinator,65388,Excellent
00-54099326,Richard,Nelson,Male,West Bengal,Kolkata,Bachelor,31/10/1984,29/07/2023,25/01/2024,Customer Service,Support Specialist,67300,Good
00-52501540,Troy,Miller,Male,Maharashtra,Nagpur,Bachelor,09/05/1970,16/01/2021,15/07/2021,Finance,Accounts Payable Specialist,63528,Good
00-82613940,Pamela,Navarro,Male,Maharashtra,Nagpur,High School,31/08/2001,23/08/2015,31/01/2017,Customer Service,Customer Service Representative,58405,Excellent
00-94712997,John,Davis,Male,Maharashtra,Nagpur,Bachelor,26/05/1979,19/09/2022,18/03/2023,Operations,Operations Manager,97175,Good
00-22130508,Mary,Johnston,Female,Andhra Pradesh,Tirupati,Bachelor,07/12/1984,09/01/2019,08/07/2019,Operations,Logistics Coordinator,53864,Satisfactory
00-95060193,Yvonne,Chambers,Male,Uttar Pradesh,Lucknow,Bachelor,31/08/1998,15/04/2022,12/10/2022,IT,Software Developer,105385,Good
00-32329103,Barbara,Hines,Male,Maharashtra,Mumbai,Bachelor,23/07/1995,10/03/2022,16/04/2024,Operations,Logistics Coordinator,70577,Satisfactory
00-53536830,Thomas,Pearson,Male,Maharashtra,Mumbai,Bachelor,29/05/1990,22/12/2023,19/06/2024,Operations,Inventory Specialist,66672,Needs Improvement
00-60310319,Joshua,Shea,Female,Andhra Pradesh,Tirupati,Master,17/03/1989,19/06/2019,14/01/2020,Operations,Operations Analyst,89541,Good
00-65304649,Cynthia,Vasquez,Female,Maharashtra,Pune,High School,19/02/1975,05/02/2020,03/08/2020,Customer Service,Support Specialist,58452,Good
00-33497411,Theodore,Ortiz,Female,Maharashtra,Nagpur,Bachelor,19/04/1994,04/05/2016,15/03/2024,Customer Service,Help Desk Technician,69229,Good
00-42323627,Elizabeth,Hodge,Female,Maharashtra,Mumbai,Bachelor,06/06/1976,08/05/2020,17/11/2024,Sales,Sales Representative,70394,Good
00-41163805,Robert,Simpson,Female,Tamil Nadu,Chennai,Master,24/09/1983,15/09/2019,13/03/2020,IT,System Administrator,77583,Good
00-44269370,Sierra,Cervantes,Male,Maharashtra,Nagpur,High School,07/04/1985,02/08/2022,29/01/2023,Customer Service,Help Desk Technician,82310,Needs Improvement
00-83363160,Benjamin,Miller,Male,Maharashtra,Nagpur,Bachelor,20/02/1994,09/04/2017,21/04/2019,Operations,Logistics Coordinator,69451,Good
00-88862539,Marcus,Cordova,Female,Maharashtra,Nagpur,Master,18/01/1969,06/06/2017,17/02/2021,IT,Software Developer,109443,Satisfactory
00-43567615,Michelle,Bryan,Female,Uttar Pradesh,Varanasi,High School,24/07/1985,01/01/2019,30/06/2019,Operations,Inventory Specialist,56603,Excellent
00-61632653,Diane,Daniels,Male,Maharashtra,Pune,Master,25/05/1975,10/06/2023,07/12/2023,IT,System Administrator,75430,Satisfactory
00-61185849,Brian,Stone,Male,Maharashtra,Nagpur,Bachelor,03/01/1962,29/08/2020,25/02/2021,Finance,Accountant,99485,Good
00-49625201,Katherine,Garrett,Male,Maharashtra,Mumbai,Bachelor,01/06/1996,23/10/2015,12/01/2020,IT,Software Developer,82287,Good
00-46840133,Brett,Adams,Male,Andhra Pradesh,Visakhapatnam,Bachelor,12/10/1986,20/02/2015,29/05/2024,IT,IT Support Specialist,67903,Satisfactory
00-16582607,Sara,Kim,Female,Maharashtra,Mumbai,Master,20/11/1980,28/09/2024,27/03/2025,IT,System Administrator,87150,Good
00-48412328,Todd,Johnson,Male,Maharashtra,Nagpur,Bachelor,22/10/1975,02/09/2023,12/04/2024,Finance,Accountant,65947,Good
00-57287718,Chelsea,Allen,Male,Andhra Pradesh,Visakhapatnam,Bachelor,27/05/1968,03/03/2017,10/02/2022,Finance,Accountant,84493,Good
00-43638559,Lance,Smith,Male,Maharashtra,Pune,Bachelor,09/09/1977,08/06/2022,05/12/2022,Operations,Operations Analyst,79949,Satisfactory
00-98473848,Christopher,Gay,Female,Maharashtra,Pune,High School,21/09/2003,21/12/2022,19/06/2023,Customer Service,Support Specialist,61889,Satisfactory
00-23041121,Daniel,Valentine,Female,Tamil Nadu,Coimbatore,Bachelor,22/03/1987,09/09/2023,07/03/2024,Marketing,Content Creator,58820,Good
00-51464269,Marilyn,Jimenez,Female,Andhra Pradesh,Vijayawada,Bachelor,12/01/1985,06/10/2023,03/04/2024,Customer Service,Help Desk Technician,72735,Good
00-58970845,Kelly,Thornton,Female,Maharashtra,Pune,Bachelor,03/08/1983,11/06/2022,08/12/2022,Sales,Sales Representative,72513,Excellent
00-53851498,Mary,Baird,Female,Maharashtra,Mumbai,High School,17/10/2004,05/04/2022,02/10/2022,IT,IT Support Specialist,60722,Good
00-27738187,Stephen,Thomas,Male,Maharashtra,Pune,Bachelor,18/09/1993,16/03/2023,12/09/2023,HR,HR Coordinator,63809,Good
00-77349752,Sandra,Romero,Female,Maharashtra,Nagpur,High School,28/07/1985,07/12/2024,05/06/2025,Customer Service,Support Specialist,57628,Good
00-74672520,Derek,Jones,Male,Tamil Nadu,Chennai,Bachelor,06/05/1970,27/10/2024,25/04/2025,Sales,Sales Representative,84013,Good
00-55461591,Kristy,Perry,Male,Maharashtra,Mumbai,Bachelor,16/08/1989,29/12/2023,26/06/2024,Marketing,Marketing Coordinator,71516,Good
00-28892086,Kristin,Adams,Female,Uttar Pradesh,Kanpur,Bachelor,22/10/1981,01/01/2022,03/06/2024,Operations,Inventory Specialist,57029,Excellent
00-63339667,Justin,Evans,Male,Maharashtra,Nagpur,Bachelor,15/07/1988,15/08/2024,11/02/2025,Sales,Sales Representative,82583,Good
00-22120246,Bethany,Keller,Male,Tamil Nadu,Chennai,High School,06/05/2004,03/12/2023,31/05/2024,Customer Service,Customer Service Representative,58150,Good
00-82017516,Edgar,Ryan,Male,Maharashtra,Pune,Bachelor,22/02/1985,14/05/2016,20/12/2024,Sales,Sales Representative,70096,Excellent
00-45186708,Martin,Hines,Male,Maharashtra,Pune,Bachelor,13/10/1989,26/05/2020,22/11/2020,Sales,Sales Representative,81273,Excellent
00-24541967,Stanley,Morris,Female,Maharashtra,Mumbai,High School,13/02/2001,15/03/2022,11/09/2022,Customer Service,Help Desk Technician,55408,Good
00-93154172,Tina,Allen,Female,Maharashtra,Mumbai,Bachelor,21/10/1977,29/05/2023,01/05/2024,Sales,Sales Consultant,74665,Good
00-91883846,Jesus,Rowe,Male,Maharashtra,Pune,Bachelor,23/09/1980,17/01/2017,29/01/2021,Finance,Accounts Payable Specialist,63277,Needs Improvement
